movie_code,duration,facenumber_in_poster,country,budget,gross,num_voted_users,num_user_for_reviews,num_critic_for_reviews,movie_facebook_likes,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,imdb_score,imdb_score_class
4006,106,0,Mexico,3500000,886410,1024,494,39,140,22,174,16,10,222,6.8,Good
4007,103,0,Norway,19900000,252652,54104,199,337,38000,12,29,4,4,44,7,Good
4008,101,3,USA,3500000,220234,1950,24,30,360,0,827,729,681,3574,6.5,Good
4009,102,4,USA,68000000,34350553,104072,207,265,15000,82,622,591,536,2486,5.7,Fair
4010,98,4,USA,3500000,101228,7228,53,50,414,9,11000,8000,405,20009,6.4,Good
4011,91,3,USA,3500000,96793,12188,135,50,1000,23,4000,756,660,6380,5.3,Fair
4012,105,0,Canada,3500000,123777,342,15,9,0,28,426,294,131,1043,4.7,Fair
4013,98,0,USA,3500000,,1634,11,15,127,0,368,168,31,668,6.1,Good
4014,104,6,USA,1000000,,372,20,5,18,6,922,893,467,2406,5.5,Fair
4015,45,3,UK,,,653,4,1,405,,773,133,119,1393,7.3,Good
4016,96,0,USA,3500000,,961,12,4,211,0,708,574,460,2307,4.8,Fair
4017,148,0,USA,3500000,,30434,55,44,5000,41,2000,774,739,5526,8.4,Excellent
4018,100,0,USA,3500000,29233,75,2,6,121,117,21,3,0,24,7,Good
4019,86,1,Canada,3500000,,1285,10,17,721,892,603,145,50,854,3.3,Bad
4020,92,2,USA,3500000,,1928,10,7,482,14,2000,660,597,3854,5.4,Fair
4021,88,0,,3500000,,455,13,9,570,19,795,535,322,2497,4.8,Fair
4022,90,1,UK,3440000,,610,18,3,606,0,1000,53,37,1183,3.1,Bad
4023,94,0,USA,3400000,,15115,102,55,0,0,1000,628,605,2861,6.7,Good
4024,80,0,France,8000000,77413017,45984,331,169,0,10,11000,108,34,11218,7.6,Good
4025,107,8,USA,3500000,5354039,92599,225,290,21000,78,18000,2000,969,22834,7.1,Good
4026,99,1,USA,,,1262,13,10,224,0,141,69,43,320,6.1,Good
4027,92,0,USA,3000000,2926565,28573,72,159,0,0,1000,585,539,3608,6.5,Good
4028,107,0,USA,3300000,13092000,399138,731,535,129000,141,24000,970,535,26495,8.5,Excellent
4029,135,0,Brazil,3300000,7563397,533200,749,214,28000,353,1000,69,40,1211,8.7,Excellent
4030,99,2,UK,2200000,104257,19194,160,47,0,8,798,472,78,1430,7.1,Good
4031,102,7,USA,3400000,,2116,13,17,0,19,632,144,80,1011,6.6,Good
4032,93,0,USA,,17311,12304,73,85,799,22,11000,505,303,11860,6.7,Good
4033,115,1,Denmark,3800000,610968,170155,249,349,60000,346,74,69,26,216,8.3,Excellent
4034,94,0,USA,4000000,,104908,458,109,18000,84,662,577,378,2076,8.1,Excellent
4035,91,0,USA,3300000,8108247,9607,174,60,0,38,625,464,377,2747,7.4,Good
4036,98,4,Canada,4300000,,6549,75,101,934,73,595,251,129,1105,6.6,Good
4037,97,5,USA,3300000,,557,3,1,0,246,756,521,491,3717,4.5,Fair
4038,92,0,USA,2000000,7680,704,18,16,100,4,631,443,405,2020,6.4,Good
4039,128,7,France,,3766595,29248,86,212,0,39,15,2,0,17,7.5,Good
4040,136,0,USA,2300000,,140527,447,215,13000,2000,917,563,449,2997,8,Good
4041,113,1,USA,3200000,,53741,214,107,0,673,756,423,332,2693,8.1,Excellent
4042,99,0,USA,,2277396,29239,70,122,0,6,828,390,194,1936,7.2,Good
4043,101,0,Colombia,3000000,6517198,30474,172,155,0,13,280,11,6,308,7.5,Good
4044,105,4,USA,3200000,5776314,73349,142,261,15000,101,1000,394,157,2016,7.2,Good
4045,95,0,USA,3200000,,25542,252,130,0,38,164000,2000,898,170118,6.4,Good
4046,109,6,USA,3000000,141600000,90177,257,94,0,644,1000,783,559,3468,7.6,Good
4047,110,2,UK,3000000,51100000,139432,418,164,0,82,387,202,177,1198,7.8,Good
4048,108,0,Canada,3200000,,9356,47,188,0,43,691,480,463,1962,5.7,Fair
4049,118,0,USA,3180000,,275720,706,206,41000,964,488,275,248,1844,8.6,Excellent
4050,94,4,UK,3500000,16501785,469561,514,134,21000,0,2000,887,557,3559,8.2,Excellent
4051,115,0,USA,3000000,38168022,4687,83,53,290,0,1000,436,360,1964,6.6,Good
4052,98,0,USA,3000000,84749884,82133,359,264,14000,21,438,332,189,1081,5.7,Fair
4053,91,0,UK,3000000,24788807,21245,213,94,0,52,773,588,482,1965,7.4,Good
4054,120,2,Germany,4000000,21244913,123090,888,215,4000,909,909,504,184,1779,8,Good
4055,109,1,China,,377420,2789,20,85,0,611,878,10,4,900,7.3,Good
4056,87,0,USA,2200000,30000000,43485,327,138,0,28,426,359,217,1472,5.4,Fair
4057,117,0,UK,3000000,20966644,29610,94,55,0,133,687,443,249,1665,7.4,Good
4058,85,0,USA,3000000,64423650,139329,578,361,31000,65,942,810,535,3708,5.7,Fair
4059,110,0,USA,3000000,48056940,155153,524,411,58000,301,1000,419,412,2239,6.8,Good
4060,113,1,USA,3000000,19184015,1466,35,24,63,9,71,65,12,159,5.4,Fair
4061,108,0,USA,3000000,,33741,141,70,0,174,253,197,110,649,8.1,Excellent
4062,95,0,USA,3000000,,32378,150,78,0,57,220,162,158,1186,6.1,Good
4063,98,0,USA,3000000,24629916,12942,34,35,902,188,2000,970,693,4277,5.1,Fair
4064,93,0,Japan,16000000,,9066,55,39,38,8,88,82,49,373,5.6,Fair
4065,86,0,USA,3000000,19472057,25332,307,158,0,41,956,316,155,1862,5.9,Fair
4066,161,2,UK,3000000,27200000,149444,273,122,0,767,682,119,87,1035,8.2,Excellent
4067,100,1,USA,3000000,15369573,2580,54,16,710,32,610,232,175,1441,5.3,Fair
4068,120,1,USA,4490375,,15293,111,67,609,13000,897,844,416,2811,6.8,Good
4069,125,2,USA,3000000,,109335,241,183,0,0,516,417,180,1328,8.3,Excellent
4070,91,0,USA,2500000,15935068,19331,317,112,949,18,935,805,307,2899,4.3,Fair
4071,128,1,USA,6000000,,18656,137,64,933,13000,18,16,14,70,6.7,Good
4072,100,0,USA,3000000,11694528,7721,72,114,635,1000,989,744,220,2165,7.2,Good
4073,84,2,UK,,229094,27650,88,246,0,85,13000,884,748,14696,6.9,Good
4074,97,0,USA,3000000,,1361,16,7,889,78,685,178,77,1163,6.6,Good
4075,84,3,USA,3000000,10017041,8265,20,49,545,23,1000,927,706,4815,5.9,Fair
4076,146,1,USA,3000000,,7998,81,42,808,174,556,422,125,1444,7.9,Good
4077,186,0,USA,3000000,,44457,176,73,0,176,877,862,760,3847,8.3,Excellent
4078,94,3,USA,,9016377,1004,8,16,143,9,927,209,200,1936,5.2,Fair
4079,11,0,USA,,,32923,75,38,1000,,11,0,0,11,7.8,Good
4080,126,0,USA,3000000,,21316,162,91,0,393,862,376,281,2269,7.8,Good
4081,99,0,USA,3000000,7059537,8279,101,37,837,18,939,407,233,2321,3,Bad
4082,109,1,USA,3000000,8114507,95362,270,405,62000,0,140,63,48,328,7.9,Good
4083,95,1,USA,3000000,7888703,8465,65,29,491,4,641,168,152,1389,3.2,Bad
4084,97,1,USA,3000000,7282851,9502,100,81,812,152,674,174,135,1395,6.5,Good
4085,94,0,USA,,6879730,806,23,17,187,78,912,637,469,3049,6.9,Good
4086,90,1,USA,3000000,5844929,6000,109,75,595,15,953,625,453,2510,7,Good
4087,197,0,Australia,15000000,,299,1,,367,,578,476,110,1400,7.4,Good
4088,117,0,Canada,,3222857,12560,147,91,0,375,1000,329,31,1394,7.8,Good
4089,96,0,UK,1900000,4170647,14548,161,82,1000,70,883,183,163,1616,6.9,Good
4090,82,1,USA,3000000,4142507,3665,81,48,131,0,472,324,51,858,4.4,Fair
4091,109,0,USA,3000000,4109095,8239,92,33,0,300,729,257,200,1292,6,Fair
4092,90,0,USA,,4033268,9808,53,133,0,132,1000,864,547,3692,6.6,Good
4093,89,1,USA,3000000,,128334,349,104,0,21,240,177,124,1011,7.8,Good
4094,98,0,USA,3000000,3902679,3943,49,22,217,16,687,233,222,1806,5.3,Fair
4095,95,0,USA,3000000,3559990,8005,49,30,417,45,578,341,267,1363,5.3,Fair
4096,94,0,USA,3000000,,37594,181,112,0,0,820,350,180,1618,8,Good
4097,104,2,USA,4500000,3287435,8603,115,79,430,11,11000,813,194,12250,7.1,Good
4098,87,3,USA,3500000,3071947,18711,183,49,0,18,3000,2000,844,9555,5.4,Fair
4099,108,4,USA,3300000,2961991,15885,78,42,0,232,10000,721,353,11459,6.9,Good
4100,86,0,USA,,4063238,43982,139,345,11000,387,962,481,270,2260,7.4,Good
4101,94,1,UK,3000000,2912363,25063,177,152,0,151,113,64,29,278,7.3,Good
4102,134,9,USA,3000000,3000000,55329,499,148,0,377,22000,11000,812,36859,7.8,Good
4103,89,1,USA,3000000,2223990,761,14,23,26,269,489,26,24,539,6.6,Good
4104,102,0,USA,3000000,1821983,31089,261,254,20000,0,40000,3000,387,43810,5.4,Fair
4105,120,0,South Korea,3000000,2181290,356181,809,305,43000,0,717,78,38,852,8.4,Excellent
4106,110,0,USA,3500000,2848578,3942,65,19,0,13,439,399,221,1567,6.3,Good
4107,86,4,Canada,3000000,703002,37495,230,272,37000,59,694,324,104,1249,6.1,Good
4108,101,2,Mexico,3000000,3105269,368,8,5,174,0,574,327,165,1335,5,Fair
4109,102,1,USA,3000000,,22246,196,65,0,9,904,281,221,1663,6.9,Good
4110,87,0,USA,3000000,252726,1289,18,5,76,84,702,366,331,2715,7.2,Good
4111,123,0,UK,,373060,47385,112,248,0,121,13000,260,168,13636,7.3,Good
4112,99,5,USA,,1007535,7625,54,152,0,89,962,476,322,2452,5.7,Fair
4113,173,3,USA,,,2011,33,10,518,,723,539,476,3149,5,Fair
4114,87,3,USA,3000000,418268,37156,129,156,0,21,4000,3000,416,8353,5.3,Fair
4115,44,0,USA,,,2948,28,7,3000,,786,341,246,1551,7.9,Good
4116,120,2,USA,,,758,27,1,47,40,912,750,249,2330,5,Fair
4117,93,3,USA,3000000,200803,7988,71,82,0,78,536,317,197,1467,5.3,Fair
4118,111,1,USA,25000000,33631221,48562,145,175,0,81,3000,571,81,3784,6,Fair
4119,60,0,UK,,,437,20,4,450,,40,37,23,158,7.6,Good
4120,98,0,Germany,2700000,95016,11074,56,40,442,7,289,38,17,362,7.4,Good
4121,100,1,USA,3000000,73678,266,8,8,348,27,1000,902,847,4374,5.9,Fair
4122,88,0,USA,5000000,143000,4122,48,63,0,26,487,298,236,1495,4.1,Fair
4123,97,1,USA,3000000,39852,1238,25,20,117,700,599,325,56,1030,6.7,Good
4124,122,4,Germany,3000000,22000,30511,226,174,0,87,2000,683,605,4920,5.8,Fair
4125,86,0,Ireland,,128937,2437,31,90,580,0,767,122,77,975,6.2,Good
4126,83,1,USA,3000000,,7358,39,58,0,8,798,634,617,4756,5.3,Fair
4127,80,1,USA,3000000,,1257,24,14,48,0,231,27,19,313,3.3,Bad
4128,108,0,USA,200000000,334185206,306336,736,451,24000,13000,40000,25000,11000,79957,6.5,Good
4129,90,1,USA,3000000,,62,1,,54,66,1000,975,452,3882,6.2,Good
4130,96,2,USA,3000000,5005,2280,14,21,448,15,433,396,357,1929,5.9,Fair
4131,85,3,Brazil,3000000,,1370,9,9,433,74,652,124,47,844,5.5,Fair
4132,83,2,USA,,,16987,85,98,0,136,3000,1000,975,7191,5.5,Fair
4133,80,0,USA,3000000,,2978,13,29,2000,19,319,302,73,845,2.6,Bad
4134,90,3,USA,3000000,,13599,30,23,6000,2000,2000,606,454,3666,5.8,Fair
4135,92,0,USA,3000000,,13640,128,87,3000,128,756,754,480,2715,7.4,Good
4136,100,0,Italy,3000000,,118,1,2,32,3,1000,810,382,2890,5.1,Fair
4137,88,0,USA,800000,,704,9,17,406,8,2000,715,471,4469,5.2,Fair
4138,95,2,USA,3000000,,976,15,7,395,39,1000,747,375,3024,4.8,Fair
4139,82,4,USA,3000000,,520,8,6,398,9,904,779,648,4092,3.9,Bad
4140,97,1,Italy,3000000,,240,9,9,37,96,201,39,37,277,6.2,Good
4141,105,1,USA,95000000,201148159,103749,323,343,56000,0,2000,520,502,4671,7,Good
4142,94,3,USA,3000000,,706,14,11,229,0,854,602,356,1989,6.2,Good
4143,95,2,USA,,,3443,20,34,480,7,2000,536,463,3648,5.9,Fair
4144,113,0,Brazil,2900000,5595428,28951,257,71,0,179,119,14,11,167,8,Good
4145,136,2,USA,2900000,,4313,40,21,612,964,931,416,248,2167,7.3,Good
4146,80,1,USA,3000000,,2425,31,28,968,81,640,277,214,1517,4.9,Fair
4147,105,8,USA,1500000,3123749,746,27,35,88,39,267,225,183,1231,6.5,Good
4148,90,0,USA,3000000,,2157,15,30,421,35,216,158,21,423,4.3,Fair
4149,93,0,USA,3000000,100675,5695,23,73,0,4,875,412,394,2305,6.4,Good
4150,107,2,UK,2800000,,80961,310,154,7000,503,264,139,108,673,7.6,Good
4151,89,1,France,2200000,3645438,55040,539,251,0,192,447,236,142,923,6.8,Good
4152,90,1,Australia,,,4173,32,57,0,18,130,96,39,362,6.1,Good
4153,89,0,USA,3000000,,859,17,14,369,6,679,234,29,964,4,Bad
4154,116,1,USA,8000000,22201636,33567,206,159,0,153,275,247,165,727,7.4,Good
4155,120,2,USA,2883848,25000000,175196,350,181,10000,0,105,103,102,527,8.3,Excellent
4156,88,0,USA,2800000,19170001,21359,270,110,0,152,935,448,181,1855,5.3,Fair
4157,102,3,USA,2800000,22202612,291875,533,213,14000,149,695,421,357,2509,8.1,Excellent
4158,106,0,USA,2800000,86300000,112671,315,129,14000,0,1000,595,481,2703,8,Good
4159,95,0,USA,2000000,952620,40800,332,280,0,0,569,529,192,1797,5.7,Fair
4160,144,0,India,120000000,,27569,106,15,349,124,464,426,327,1761,8.2,Excellent
4161,113,1,USA,2700000,9054736,5744,57,61,381,9,402,222,42,787,7.1,Good
4162,118,0,USA,2700000,,8856,90,33,0,19,481,81,48,681,7.4,Good
4163,141,2,Canada,3000000,,745,8,1,50,2,258,85,32,434,6.6,Good
4164,90,0,Denmark,,,1828,6,2,77,0,122,33,13,197,5.7,Fair
4165,109,1,USA,2686585,,5786,65,27,573,673,756,370,359,1949,6.9,Good
4166,95,0,Netherlands,2650000,,1470,5,19,121,53,20,3,2,25,7,Good
4167,122,0,USA,2627000,,1553,27,9,116,149,760,675,315,2555,7,Good
4168,93,0,USA,2600000,119500000,95294,363,121,12000,0,1000,1000,628,4701,7.8,Good
4169,97,0,USA,1800000,32600000,29488,326,166,0,17,158,84,74,467,5.9,Fair
4170,82,1,Poland,,3826455,34643,123,269,17000,84,88,64,46,205,7.4,Good
4171,140,1,UK,2600000,3130592,10755,69,29,963,133,443,249,239,1269,7.8,Good
4172,86,2,USA,2800000,475000,6930,53,20,323,3,833,549,327,2753,6,Fair
4173,109,0,USA,34000000,10654581,45500,260,107,1000,7,40000,9000,1000,52621,5.3,Fair
4174,105,1,USA,,2276368,3849,37,74,0,147,52,52,28,179,7.9,Good
4175,66,0,Spain,2600000,38108,40878,124,173,0,76,123,76,36,239,7.2,Good
4176,99,1,China,15000000,,1418,4,5,30,0,11,4,4,19,7.4,Good
4177,100,1,USA,2600000,,5012,47,66,254,6,331,272,209,1082,5.3,Fair
4178,103,0,USA,2540800,,150020,568,169,0,134,804,786,390,2510,8.3,Excellent
4179,97,2,Australia,2500000,,6429,25,13,10000,65,65,2,0,67,7.6,Good
4180,86,6,USA,2500000,40041683,34620,107,129,0,89,713,584,555,3421,5.1,Fair
4181,87,0,USA,2500000,33349949,9010,199,30,0,67,871,118,67,1111,5.1,Fair
4182,119,0,USA,15000000,33386128,36372,491,220,3000,0,908,764,593,3226,4.9,Fair
4183,149,6,USA,26000000,25809813,50311,212,75,0,15000,15000,9000,982,28713,6.9,Good
4184,98,0,USA,2500000,14400000,28589,532,162,0,24,381,128,67,684,4.6,Fair
4185,98,0,USA,2500000,,23546,92,74,819,11,595,521,450,2373,6.3,Good
4186,112,0,USA,2500000,,15277,120,65,1000,58,617,189,124,1141,7.9,Good
4187,75,0,USA,2500000,32230907,6062,30,26,0,15,1000,309,36,1385,6.7,Good
4188,104,2,USA,2500000,6401336,36996,153,63,0,835,18000,595,535,19923,7.1,Good
4189,102,3,USA,2500000,26781723,187595,978,205,0,0,625,379,294,1655,7.6,Good
4190,105,1,USA,2500000,5400000,183288,395,121,22000,0,15,12,4,36,8.1,Excellent
4191,99,0,Canada,3200000,,1003,5,9,39,0,50,16,6,79,6.6,Good
4192,107,1,USA,2500000,1282084,6221,87,74,500,7,745,631,442,2125,7,Good
4193,96,0,USA,,1186323,7776,84,54,774,13,643,265,209,1396,7.6,Good
4194,101,1,UK,,1094998,2560,29,80,430,34,56,41,40,150,6.7,Good
4195,89,3,USA,2500000,3325638,52509,84,252,13000,14,902,291,215,1980,7.1,Good
4196,106,1,Spain,2000000,395592,21202,134,72,0,148,900,648,471,2972,7.6,Good
4197,95,1,USA,2500000,6851969,105591,178,220,10000,53,8000,1000,478,10040,7.1,Good
4198,34,0,USA,34000,333658,97,2,1,16,19,882,577,362,1967,7.1,Good
4199,101,1,USA,2500000,12995673,52286,345,197,24000,119,334,4,0,338,7.7,Good
4200,112,0,USA,2500000,173783,578,34,14,588,9,860,130,125,1252,7.6,Good
4201,100,7,USA,2500000,118666,91,3,3,144,10,655,157,107,1064,6.6,Good
4202,92,0,USA,20000000,114324072,185345,392,191,0,43,989,939,936,4730,6.7,Good
4203,100,1,USA,2500000,71904,806,18,18,140,0,640,261,249,1491,5.7,Fair
4204,80,0,USA,2500000,99851,1138,30,28,0,0,191,12,5,210,7.1,Good
4205,106,2,UK,14000000,115504,4820,26,22,0,8,611,397,315,1739,6.2,Good
4206,103,0,Germany,8400000,5725,10220,110,62,560,24,127,10,10,163,6.1,Good
4207,90,0,USA,2500000,75727,5699,40,47,0,8,426,399,35,862,5.9,Fair
4208,96,0,USA,2500000,322157,61787,203,238,19000,571,2000,973,370,4590,6.8,Good
4209,89,2,USA,2500000,,858,7,2,190,20,794,607,555,2579,5.8,Fair
4210,87,0,Germany,2500000,,3119,23,95,0,2,968,625,577,3157,5,Fair
4211,94,1,USA,3500000,,63,2,10,89,0,1000,677,442,2406,6.3,Good
4212,120,10,USA,2400000,5731103,4100,35,28,352,0,1000,748,702,5963,6.8,Good
4213,101,0,Poland,2400000,978908,4057,90,25,250,9,973,872,201,2306,5.1,Fair
4214,84,0,USA,,438653,108052,434,121,79000,406,586,497,233,1490,6.6,Good
4215,110,0,UK,2500000,,1510,26,10,0,0,490,159,109,881,5,Fair
4216,101,0,UK,1500000,327919,99177,192,172,11000,222,1000,788,698,3282,7.7,Good
4217,101,0,UK,2500000,,2753,82,20,0,15,844,722,663,3132,3.1,Bad
4218,101,2,USA,2361000,,1079,28,8,144,24,675,659,226,1627,6.5,Good
4219,105,0,USA,2450000,178739,1015,10,8,566,29,847,618,76,1668,3.9,Bad
4220,97,0,USA,,565592,2189,63,15,500,23,982,599,326,2580,6.8,Good
4221,108,3,USA,2295429,,3538,46,14,438,24,960,715,244,2329,7,Good
4222,95,4,USA,,27012,440,9,12,279,535,1000,646,608,3586,5.9,Fair
4223,108,2,USA,,,6025,28,48,0,14,2000,1000,826,4385,5.8,Fair
4224,90,0,USA,2300000,,19650,62,17,0,115,11000,516,385,12359,7.3,Good
4225,120,0,USA,2280000,76400000,71321,230,99,3000,11,16,0,,16,7.8,Good
4226,104,0,USA,1800000,,82476,280,138,0,607,813,165,109,1196,7.8,Good
4227,90,1,USA,2500000,,44,3,,224,37,210,0,0,210,6.9,Good
4228,91,0,USA,4000000,36200000,31952,372,235,0,49,72,31,20,174,5.7,Fair
4229,92,0,USA,2200000,21300000,22521,342,160,1000,13,42,27,17,170,4.7,Fair
4230,117,0,USA,2200000,379643,1573,29,18,285,84,861,425,275,2161,5.9,Fair
4231,120,5,USA,2300000,12985267,4977,63,11,13000,16,2000,848,835,6752,5.9,Fair
4232,90,2,USA,2200000,,1118,9,11,77,0,676,399,306,1651,4.3,Fair
4233,119,0,USA,2160000,,1314,29,7,68,10,509,284,275,1490,7.5,Good
4234,90,2,Spain,,,1351,4,5,452,0,1000,800,708,3799,4.8,Fair
4235,90,3,UK,1200000,,480,14,10,172,11,114,79,18,244,5.8,Fair
4236,97,5,USA,2400000,,485,6,5,107,5,3000,938,782,6085,5.3,Fair
4237,90,2,Canada,2500000,,5187,46,95,870,10,371,52,42,558,6,Fair
4238,172,5,USA,2100000,23650000,40359,235,97,0,355,749,208,188,1941,8.1,Excellent
4239,115,0,USA,,510092,29424,336,76,0,184,730,648,551,3293,7,Good
4240,89,0,Norway,15500000,313436,12244,95,67,0,16,117,21,14,155,7.6,Good
4241,125,0,USA,2100000,3330,22,1,4,305,7,128,22,17,214,7.2,Good
4242,78,0,Spain,1500000,,131462,374,252,15000,57,120,9,7,145,7.5,Good
4243,89,1,USA,2100000,,544,4,,162,15,919,718,650,3873,6.3,Good
4244,100,0,USA,2100000,,6,1,1,14,0,749,354,338,1814,6.7,Good
4245,77,0,UK,,,1355,21,33,275,0,846,366,260,2044,4.8,Fair
4246,81,1,USA,2100000,,1274,17,19,380,7,412,308,106,1020,5.5,Fair
4247,115,0,UK,2000000,24800000,89403,358,167,0,92,559,201,177,1456,7.5,Good
4248,96,2,USA,2300000,792966,4663,40,49,321,6,40,30,14,99,5.1,Fair
4249,60,1,USA,,,2258,24,1,763,,480,360,213,1736,7.4,Good
4250,89,0,USA,2000000,,33335,128,66,0,11000,11000,66,45,11192,7.3,Good
4251,100,0,USA,2000000,14673301,112899,631,533,45000,421,314,189,159,1062,6.9,Good
4252,88,5,USA,2000000,,31077,78,50,0,11000,11000,300,258,12034,6.8,Good
4253,129,0,USA,2000000,,215086,471,127,15000,89,3000,226,161,3833,8.4,Excellent
4254,87,0,Australia,2000000,9003011,133966,294,177,0,750,745,531,41,1396,7.6,Good
4255,102,1,Hong Kong,2000000,11546543,34520,146,77,0,32,483,147,75,768,7.6,Good
4256,152,0,UK,2000000,,67825,207,103,0,0,618,367,177,1404,7.7,Good
4257,118,0,USA,2000000,11533945,77551,434,123,0,108,173,148,103,563,7.6,Good
4258,86,0,France,2000000,12555230,18566,154,218,0,9,120,44,32,218,5.3,Fair
4259,137,3,Germany,2000000,11284657,259379,407,215,39000,207,380,284,155,927,8.5,Excellent
4260,129,7,USA,2000000,34522221,15401,175,34,10000,589,690,589,341,2300,7,Good
4261,134,1,USA,2000000,,62860,167,100,0,31,654,491,366,2290,8,Good
4262,119,8,USA,1614000,,2269,34,12,236,6,1000,760,380,2555,7.1,Good
4263,80,0,France,9500000,7002255,42462,312,167,0,162,23,6,0,29,7.8,Good
4264,89,3,Canada,2000000,6719300,8224,132,56,0,149,912,752,580,3163,7.2,Good
4265,101,0,USA,,6003587,41999,226,180,0,30,14000,119,92,14412,7.5,Good
4266,80,0,USA,2700000,5792822,168398,492,211,13000,0,50,8,3,65,8,Good
4267,115,0,Mexico,2000000,5383834,173551,361,157,11000,0,85,79,35,318,8.1,Excellent
4268,100,2,USA,1500000,4599680,68222,545,126,0,308,1000,482,374,2186,6.8,Good
4269,118,3,USA,2000000,,10791,113,61,0,603,936,297,167,1846,7.4,Good
4270,100,2,USA,2000000,6531491,111658,297,365,20000,81,34000,248,179,34446,7.2,Good
4271,106,0,UK,,4581222,26926,156,121,0,162,21,5,3,29,8.1,Excellent
4272,106,2,USA,2000000,,1381,29,10,60,85,480,392,300,1833,7,Good
4273,91,0,USA,2000000,3885134,31130,243,151,0,244,538,363,244,1349,7.4,Good
4274,105,0,USA,,4311834,55382,129,171,63000,117,13000,125,18,13145,8.3,Excellent
4275,96,0,UK,2000000,3590010,20885,60,158,0,31,804,625,328,3013,6.1,Good
4276,116,1,France,,3300230,70084,346,167,0,0,251,147,116,675,7.5,Good
4277,116,2,USA,2000000,3335839,54657,222,118,0,453,24000,23000,2000,50313,7,Good
4278,97,1,USA,2000000,2557668,3911,22,39,0,5,1000,426,349,2739,5.3,Fair
4279,101,0,USA,2000000,2506446,8662,172,108,134,0,8000,724,685,11327,4.7,Fair
4280,98,1,UK,2000000,7369373,4288,74,65,0,85,265,194,186,901,5.7,Fair
4281,22,3,USA,,,4181,62,8,558,,459,396,344,1359,8.1,Excellent
4282,150,0,UK,18000000,4414535,30618,224,85,0,0,597,591,401,1645,7.8,Good
4283,101,3,USA,2000000,1984378,27346,206,160,0,263,71,51,37,226,6.5,Good
4284,90,0,Israel,1500000,2283276,46107,156,231,0,56,56,0,0,56,8,Good
4285,120,1,USA,2000000,1098224,397,30,7,32,0,178,69,40,359,3.3,Bad
4286,102,0,USA,2000000,1430185,7314,55,79,0,117,393,21,17,446,8.3,Excellent
4287,102,3,USA,2000000,1477002,16645,72,168,0,22,10000,1000,80,11184,6.9,Good
4288,60,5,USA,,,415,26,1,43,,11000,289,143,11618,7.3,Good
4289,100,0,UK,2000000,1134049,5475,44,107,0,90,168,142,65,408,8.1,Excellent
4290,104,1,USA,,977600,8204,98,200,0,129,991,962,887,3427,6.5,Good
4291,89,0,USA,2000000,653621,5615,64,123,592,13,373,334,218,1136,6.8,Good
4292,99,1,USA,,110000,4359,73,39,495,34,388,159,120,1156,7.3,Good
4293,96,4,UK,,444354,4049,111,41,166,11,584,559,490,3011,6.4,Good
4294,86,0,USA,3400000,535249,3467,13,46,974,10,189,131,126,768,4.6,Fair
4295,98,1,France,17000000,,11031,45,30,739,0,1000,572,164,1917,6.5,Good
4296,96,2,USA,6000000,371081,7479,86,46,857,0,49000,1000,902,51441,7,Good
4297,94,1,USA,,347578,34556,161,221,17000,53,386,357,268,1511,5.4,Fair
4298,91,1,USA,2000000,124494,5613,102,51,0,4,33,3,0,36,6.7,Good
4299,,2,India,,,275,1,1,10,4,353,89,72,613,2.8,Bad
4300,90,1,UK,,120620,16828,67,58,0,31,326,246,137,865,7.4,Good
4301,85,1,USA,3800000,100669,2522,11,45,407,0,22000,12000,966,36885,5.8,Fair
4302,96,2,UK,,,2081,21,44,224,222,5000,497,20,5535,7.1,Good
4303,129,0,USA,13500000,186354,1758,30,74,0,776,25000,463,256,26176,4.5,Fair
4304,60,2,USA,,,39559,136,20,3000,,780,747,543,4280,7.9,Good
4305,93,0,India,,55202,922,17,6,39,32,532,85,24,653,5.3,Fair
4306,100,4,USA,,,508,18,5,61,84,584,356,267,1307,5.4,Fair
4307,97,,Thailand,,549632,1278,16,10,715,19,589,488,395,2522,4.8,Fair
4308,94,7,USA,,137945,6223,40,81,0,98,10000,773,89,10869,5.9,Fair
4309,95,3,USA,1500000,17580,1268,23,66,195,8,529,423,399,2749,6.2,Good
4310,97,1,USA,2000000,,10182,130,46,810,97,787,196,163,1362,5.9,Fair
4311,92,2,UK,14000,12667,19336,90,34,0,11,26000,11000,1000,39518,6.6,Good
4312,96,1,USA,2000000,198407,10282,78,78,474,38,363,223,85,774,6.6,Good
4313,85,1,USA,25000000,13973532,11211,92,52,215,54,985,637,455,3065,5.1,Fair
4314,87,0,USA,,,13279,59,29,0,0,160,152,94,776,6,Fair
4315,91,1,UK,,5824,57811,357,161,0,43,13000,698,418,14561,6.8,Good
4316,99,2,USA,,2843,2895,24,18,604,308,638,449,395,2341,5.4,Fair
4317,88,3,UK,,,17296,91,107,0,6,513,480,161,1593,5.2,Fair
4318,119,2,South Africa,2000000,4958,9689,23,30,1000,5,29,18,12,86,7.8,Good
4319,99,1,UK,2000000,,2588,41,24,205,0,766,312,268,1650,6.4,Good
4320,92,0,Canada,100000,,40380,235,116,0,6,253,113,103,762,6.1,Good
4321,86,0,Ireland,,,6585,53,98,0,5,121,94,47,322,5.7,Fair
4322,83,0,USA,2000000,,9280,64,25,0,0,413,167,107,1149,5.5,Fair
